stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,vehicle_type,radius
2613216,E6123,"Kirstin koulu","Kirstintie",60.202800,24.670210,C,http://aikataulut.hsl.fi/pysakit/fi/2613216.html,0, ,0, ,3,40
2613217,E6124,"Joupinmäki","Kirstintie",60.205080,24.673670,C,http://aikataulut.hsl.fi/pysakit/fi/2613217.html,0, ,0, ,3,30
2613218,E6125,"Joupinmäki","Kirstintie",60.204620,24.673280,C,http://aikataulut.hsl.fi/pysakit/fi/2613218.html,0, ,0, ,3,40
2613221,E6194,"Luhtaniitty","Sunankaari",60.197480,24.687290,C,http://aikataulut.hsl.fi/pysakit/fi/2613221.html,0, ,0, ,3,80
2613222,E6199,"Kirstinkulma","Kirstinmäki",60.201941,24.665815,C,http://aikataulut.hsl.fi/pysakit/fi/2613222.html,0, ,0, ,3,80
2613223,E6000,"Joupinmäensyrjä","Joupinmäensyrjä",60.201860,24.675180,C,http://aikataulut.hsl.fi/pysakit/fi/2613223.html,0, ,0, ,3,80
2613224,E6118,"Sokinsuonkuja","Sokinsuonkuja",60.200840,24.670982,C,http://aikataulut.hsl.fi/pysakit/fi/2613224.html,0, ,0, ,3,40
2613240,E6128,"Hösmärintie","Hösmärintie",60.196270,24.667130,C,http://aikataulut.hsl.fi/pysakit/fi/2613240.html,0, ,0, ,3,40
2613241,E6129,"Hösmärintie","Hösmärintie",60.196360,24.667090,C,http://aikataulut.hsl.fi/pysakit/fi/2613241.html,0, ,0, ,3,40
2613242,E6130,"Hösmärinmäki","Sunantie",60.196240,24.671780,C,http://aikataulut.hsl.fi/pysakit/fi/2613242.html,0, ,0, ,3,40
2613243,E6131,"Hösmärinmäki","Sunantie",60.195760,24.672670,C,http://aikataulut.hsl.fi/pysakit/fi/2613243.html,0, ,0, ,3,40
2613244,E6132,"Riimukallio","Sunantie",60.194300,24.677790,C,http://aikataulut.hsl.fi/pysakit/fi/2613244.html,0, ,0, ,3,40
2613253,E6133,"Reviisorinkatu","Siltakatu",60.206670,24.665568,C,http://aikataulut.hsl.fi/pysakit/fi/2613253.html,0, ,0, ,3,40
2613271,E6135,"Suvelanristi","Suvelantie",60.206220,24.673450,C,http://aikataulut.hsl.fi/pysakit/fi/2613271.html,0, ,0, ,3,30
2613273,E6136,"Suvelanristi","Tuomarilantie",60.206670,24.674460,C,http://aikataulut.hsl.fi/pysakit/fi/2613273.html,0, ,0, ,3,40
2613274,E6137,"Tuomarilan asema","Tuomarilantie",60.205770,24.681680,C,http://aikataulut.hsl.fi/pysakit/fi/2613274.html,0, ,0,11,3,40
2613275,E6138,"Tuomarilan asema","Tuomarilantie",60.205590,24.682080,C,http://aikataulut.hsl.fi/pysakit/fi/2613275.html,0, ,0,12,3,40
2614206,E6160,"Kuurintorppa","Kuurintorpantie",60.197263,24.718617,B,http://aikataulut.hsl.fi/pysakit/fi/2614206.html,0, ,0, ,3,25
2614226,E6144,"Kuurinmäki","Kuurinmäentie",60.199760,24.705030,B,http://aikataulut.hsl.fi/pysakit/fi/2614226.html,0, ,0, ,3,40
2614227,E6145,"Kuurinmäki","Kuurinmäentie",60.199950,24.705046,B,http://aikataulut.hsl.fi/pysakit/fi/2614227.html,0, ,0, ,3,40
2614237,E6150,"Soliseva","Sunanniityntie",60.194682,24.682288,C,http://aikataulut.hsl.fi/pysakit/fi/2614237.html,0, ,0, ,3,40
2614245,E6151,"Riimukallio","Sunantie",60.194150,24.677863,C,http://aikataulut.hsl.fi/pysakit/fi/2614245.html,0, ,0, ,3,20
2614246,E6152,"Soliseva","Sunanniityntie",60.194750,24.682080,C,http://aikataulut.hsl.fi/pysakit/fi/2614246.html,0, ,0, ,3,40
2614256,E6153,"Korukuja","Kuurintorpantie",60.198620,24.709220,B,http://aikataulut.hsl.fi/pysakit/fi/2614256.html,0, ,0, ,3,40
2614257,E6154,"Hopeatie","Kuurintorpantie",60.198020,24.714580,B,http://aikataulut.hsl.fi/pysakit/fi/2614257.html,0, ,0, ,3,40
2614258,E6155,"Hopeatie","Kuurintorpantie",60.198000,24.714450,B,http://aikataulut.hsl.fi/pysakit/fi/2614258.html,0, ,0, ,3,40
2614259,E6156,"Korukuja","Kuurintorpantie",60.198990,24.708570,B,http://aikataulut.hsl.fi/pysakit/fi/2614259.html,0, ,0, ,3,40
2614260,E6157,"Kuurintorppa","Kuurintorpantie",60.197256,24.718653,B,http://aikataulut.hsl.fi/pysakit/fi/2614260.html,0, ,0, ,3,20
2614286,E6158,"Bembölensilta","Kunnarlantie",60.222190,24.667890,C,http://aikataulut.hsl.fi/pysakit/fi/2614286.html,0, ,0, ,3,40
2615215,E6167,"Söderskog","Finnoontie",60.188360,24.666800,C,http://aikataulut.hsl.fi/pysakit/fi/2615215.html,0, ,0, ,3,40
2615216,E6168,"Söderskog","Finnoontie",60.187920,24.666940,C,http://aikataulut.hsl.fi/pysakit/fi/2615216.html,0, ,0, ,3,40
2615230,E6169,"Samaria","Espoonväylä",60.203320,24.651980,C,http://aikataulut.hsl.fi/pysakit/fi/2615230.html,0, ,0, ,3,40
2615233,E6170,"Samaria","Espoonväylä",60.202300,24.652570,C,http://aikataulut.hsl.fi/pysakit/fi/2615233.html,0, ,0, ,3,40
2615236,E6171,"Lugnet","Espoonväylä",60.195415,24.663480,C,http://aikataulut.hsl.fi/pysakit/fi/2615236.html,0, ,0, ,3,40
2615239,E6172,"Lugnet","Espoonväylä",60.195213,24.663459,C,http://aikataulut.hsl.fi/pysakit/fi/2615239.html,0, ,0, ,3,40
2616201,E6190,"Koivuhovin asema","Ullanmäentie",60.206350,24.702190,B,http://aikataulut.hsl.fi/pysakit/fi/2616201.html,0, ,0, ,3,40
2616204,E6191,"Koivuhovin asema","Ullanmäentie",60.206243,24.702377,B,http://aikataulut.hsl.fi/pysakit/fi/2616204.html,0, ,0, ,3,40
2621202,E6202,"Muuralansilta","Muuralantie",60.209340,24.641730,C,http://aikataulut.hsl.fi/pysakit/fi/2621202.html,0, ,0, ,3,40
2621203,E6203,"Muuralansilta","Muuralantie",60.208636,24.642381,C,http://aikataulut.hsl.fi/pysakit/fi/2621203.html,0, ,0, ,3,40
2621204,E6204,"Nimismiehenmäki","Muuralantie",60.214820,24.648040,C,http://aikataulut.hsl.fi/pysakit/fi/2621204.html,0, ,0, ,3,40
2621205,E6205,"Nimismiehenmäki","Muuralantie",60.214680,24.649680,C,http://aikataulut.hsl.fi/pysakit/fi/2621205.html,0, ,0, ,3,40
2621206,E6206,"Muuralankumpu","Muuralantie",60.211730,24.642430,C,http://aikataulut.hsl.fi/pysakit/fi/2621206.html,0, ,0, ,3,40
2621207,E6207,"Muuralankumpu","Muuralantie",60.212390,24.643360,C,http://aikataulut.hsl.fi/pysakit/fi/2621207.html,0, ,0, ,3,40
2621208,E6208,"Mickelsinkuja","Pitäjänportti",60.207285,24.640634,C,http://aikataulut.hsl.fi/pysakit/fi/2621208.html,0, ,0, ,3,20
2621209,E6209,"Mikkeläntörmä","Iso maantie",60.203620,24.635380,C,http://aikataulut.hsl.fi/pysakit/fi/2621209.html,0, ,0, ,3,40
2621210,E6210,"Mikkelänpelto","Iso maantie",60.204250,24.637490,C,http://aikataulut.hsl.fi/pysakit/fi/2621210.html,0, ,0, ,3,40
2621211,E6211,"Hollimäki","Iso maantie",60.200180,24.626650,C,http://aikataulut.hsl.fi/pysakit/fi/2621211.html,0, ,0, ,3,40
2621212,E6212,"Hollimäki","Iso maantie",60.199740,24.626090,C,http://aikataulut.hsl.fi/pysakit/fi/2621212.html,0, ,0, ,3,40
2621215,E6215,"Mickelsinkuja","Pitäjänportti",60.207497,24.640813,C,http://aikataulut.hsl.fi/pysakit/fi/2621215.html,0, ,0, ,3,20
2621216,E6216,"Mikkeläntie","Iso maantie",60.206674,24.639242,C,http://aikataulut.hsl.fi/pysakit/fi/2621216.html,0, ,0, ,3,20
2621217,E6217,"Pitäjänportti","Espoonväylä",60.206490,24.640210,C,http://aikataulut.hsl.fi/pysakit/fi/2621217.html,0, ,0, ,3,40
2621218,E6218,"Mikkeläntörmä","Iso maantie",60.202770,24.633250,C,http://aikataulut.hsl.fi/pysakit/fi/2621218.html,0, ,0, ,3,40
2621219,E6219,"Mustarinne","Iso maantie",60.202350,24.631060,C,http://aikataulut.hsl.fi/pysakit/fi/2621219.html,0, ,0, ,3,40
2621220,E6220,"Riksikallio","Mikkelänkallio",60.208709,24.634956,C,http://aikataulut.hsl.fi/pysakit/fi/2621220.html,0, ,0, ,3,40
2621221,E6221,"Riksikallio","Mikkelänkallio",60.208580,24.633420,C,http://aikataulut.hsl.fi/pysakit/fi/2621221.html,0, ,0, ,3,40
2621222,E6222,"Nimismiehenpelto","Muuralantie",60.214480,24.652210,C,http://aikataulut.hsl.fi/pysakit/fi/2621222.html,0, ,0, ,3,40
2621223,E6223,"Muurahaisentie","Gumbölentie",60.213550,24.629600,C,http://aikataulut.hsl.fi/pysakit/fi/2621223.html,0, ,0, ,3,40
2621224,E6224,"Muurahaisentie","Gumbölentie",60.214200,24.629690,C,http://aikataulut.hsl.fi/pysakit/fi/2621224.html,0, ,0, ,3,40
2621225,E6225,"Mikkelänkallio","Espoonväylä",60.208410,24.637150,C,http://aikataulut.hsl.fi/pysakit/fi/2621225.html,0, ,0, ,3,40
2621227,E6227,"Pitäjänportti","Espoonväylä",60.207340,24.639280,C,http://aikataulut.hsl.fi/pysakit/fi/2621227.html,0, ,0, ,3,40
2621228,E6228,"Mikkelänkallio","Espoonväylä",60.209464,24.635619,C,http://aikataulut.hsl.fi/pysakit/fi/2621228.html,0, ,0, ,3,20
2621230,E6230,"Kulkurinmäki","Mikkelänkallio",60.204730,24.625180,C,http://aikataulut.hsl.fi/pysakit/fi/2621230.html,0, ,0, ,3,40
2621231,E6231,"Vanha Muuralantie","Rintamaantie",60.216260,24.631370,C,http://aikataulut.hsl.fi/pysakit/fi/2621231.html,0, ,0, ,3,40
2621232,E6232,"Veijarinkallio","Veijarinkallio",60.203360,24.628960,C,http://aikataulut.hsl.fi/pysakit/fi/2621232.html,0, ,0, ,3,40
2621233,E6233,"Mustanotko","Mustanotko",60.204010,24.627290,C,http://aikataulut.hsl.fi/pysakit/fi/2621233.html,0, ,0, ,3,40
2621234,E6234,"Mustanotko","Mustanotko",60.203980,24.627080,C,http://aikataulut.hsl.fi/pysakit/fi/2621234.html,0, ,0, ,3,40
2621235,E6235,"Kulkurinmäki","Mikkelänkallio",60.204580,24.625260,C,http://aikataulut.hsl.fi/pysakit/fi/2621235.html,0, ,0, ,3,40
2621236,E6236,"Lanttikatu","Mikkelänkallio",60.207820,24.630260,C,http://aikataulut.hsl.fi/pysakit/fi/2621236.html,0, ,0, ,3,40
2621238,E6238,"Rintamäentanhua","Gumbölentie",60.215990,24.625400,C,http://aikataulut.hsl.fi/pysakit/fi/2621238.html,0, ,0, ,3,40
2621239,E6239,"Rintamäentanhua","Gumbölentie",60.215350,24.627310,C,http://aikataulut.hsl.fi/pysakit/fi/2621239.html,0, ,0, ,3,40
2621246,E6246,"Rintamäentanhua","Hirvisuontie",60.215870,24.626440,C,http://aikataulut.hsl.fi/pysakit/fi/2621246.html,0, ,0, ,3,40
2621249,E6237,"Lanttikatu","Mikkelänkallio",60.207939,24.630459,C,http://aikataulut.hsl.fi/pysakit/fi/2621249.html,0, ,0, ,3,40
2622201,E6250,"Hirvimiestentie","Hirvisuontie",60.218620,24.629030,C,http://aikataulut.hsl.fi/pysakit/fi/2622201.html,0, ,0, ,3,40
2622202,E6251,"Hirvimiestentie","Hirvisuontie",60.218650,24.629210,C,http://aikataulut.hsl.fi/pysakit/fi/2622202.html,0, ,0, ,3,40
2622204,E6253,"Hirviportti","Hirvenportti",60.217880,24.631590,C,http://aikataulut.hsl.fi/pysakit/fi/2622204.html,0, ,0, ,3,40
2622205,E6254,"Hirviportti","Hirvenportti",60.217940,24.631650,C,http://aikataulut.hsl.fi/pysakit/fi/2622205.html,0, ,0, ,3,40
2631201,E6301,"Jorvi","Turuntie",60.223379,24.687416,C,http://aikataulut.hsl.fi/pysakit/fi/2631201.html,0, ,1,3,3,40
2631202,E6302,"Jorvi","Turuntie",60.223356,24.689578,C,http://aikataulut.hsl.fi/pysakit/fi/2631202.html,0, ,2,2,3,40
2631203,E6303,"Bemböle","Turuntie",60.222639,24.675815,C,http://aikataulut.hsl.fi/pysakit/fi/2631203.html,0, ,0, ,3,40
2631204,E6304,"Bemböle","Turuntie",60.222476,24.677910,C,http://aikataulut.hsl.fi/pysakit/fi/2631204.html,0, ,0, ,3,40
2631205,E6305,"Miilukorventie","Nupurintie",60.221530,24.650840,C,http://aikataulut.hsl.fi/pysakit/fi/2631205.html,0, ,0, ,3,40
2631206,E6306,"Miilukorventie","Nupurintie",60.221540,24.652730,C,http://aikataulut.hsl.fi/pysakit/fi/2631206.html,0, ,0, ,3,40
2631217,E6307,"Ikea Espoo","Espoontie",60.218780,24.661940,C,http://aikataulut.hsl.fi/pysakit/fi/2631217.html,0, ,0, ,3,40
2631218,E6308,"Lommila","Espoontie",60.217010,24.660700,C,http://aikataulut.hsl.fi/pysakit/fi/2631218.html,0, ,0, ,3,40
2631219,E6309,"Ikea Espoo","Espoontie",60.218001,24.661122,C,http://aikataulut.hsl.fi/pysakit/fi/2631219.html,0, ,0, ,3,40
2631269,E6310,"Jorvin sairaala","Karvasmäentie",60.221154,24.684578,C,http://aikataulut.hsl.fi/pysakit/fi/2631269.html,0, ,0,1,3,120
2631280,E6311,"Fallåker","Turuntie",60.221620,24.671849,C,http://aikataulut.hsl.fi/pysakit/fi/2631280.html,0, ,2, ,3,40
2631281,E6312,"Fallåker","Turuntie",60.221276,24.669556,C,http://aikataulut.hsl.fi/pysakit/fi/2631281.html,0, ,2, ,3,40
2632202,E6349,"Järvenperänsilta","Auroranportti",60.241071,24.700655,C,http://aikataulut.hsl.fi/pysakit/fi/2632202.html,0, ,0, ,3,40
2632210,E6314,"Järvenperänsolmu","Kehä III",60.241825,24.699687,C,http://aikataulut.hsl.fi/pysakit/fi/2632210.html,0, ,0, ,3,80
2632211,E6315,"Järvenperänsolmu","Kehä III",60.240100,24.695610,C,http://aikataulut.hsl.fi/pysakit/fi/2632211.html,0, ,0, ,3,80
2632232,E6319,"Bemböle skola","Kuninkaantie",60.223080,24.677400,C,http://aikataulut.hsl.fi/pysakit/fi/2632232.html,0, ,0, ,3,40
2632233,E6320,"Tollinportti","Kuninkaantie",60.225480,24.681170,C,http://aikataulut.hsl.fi/pysakit/fi/2632233.html,0, ,0, ,3,40
2632234,E6321,"Tollinportti","Kuninkaantie",60.225580,24.682110,C,http://aikataulut.hsl.fi/pysakit/fi/2632234.html,0, ,0, ,3,40
2632235,E6322,"Itäpelto","Kuninkaantie",60.225920,24.685560,C,http://aikataulut.hsl.fi/pysakit/fi/2632235.html,0, ,0, ,3,40
2632236,E6323,"Itäpelto","Kuninkaantie",60.226010,24.686280,C,http://aikataulut.hsl.fi/pysakit/fi/2632236.html,0, ,0, ,3,40
2632237,E6324,"Pellas","Kuninkaantie",60.228560,24.691570,C,http://aikataulut.hsl.fi/pysakit/fi/2632237.html,0, ,0, ,3,40
2632238,E6325,"Pellas","Kuninkaantie",60.229099,24.693140,C,http://aikataulut.hsl.fi/pysakit/fi/2632238.html,0, ,0, ,3,20
2632239,E6326,"Jauhotullintie","Kuninkaantie",60.230770,24.696020,C,http://aikataulut.hsl.fi/pysakit/fi/2632239.html,0, ,0, ,3,40
2632240,E6327,"Jauhotullintie","Kuninkaantie",60.231606,24.697922,C,http://aikataulut.hsl.fi/pysakit/fi/2632240.html,0, ,0, ,3,40
2632241,E6328,"Pihlajarinne","Kuninkaantie",60.232380,24.698780,C,http://aikataulut.hsl.fi/pysakit/fi/2632241.html,0, ,0, ,3,40
2632242,E6329,"Träskändan kartano","Kuninkaantie",60.234980,24.704810,C,http://aikataulut.hsl.fi/pysakit/fi/2632242.html,0, ,0, ,3,40
2632243,E6330,"Träskändan kartano","Kuninkaantie",60.236050,24.705400,C,http://aikataulut.hsl.fi/pysakit/fi/2632243.html,0, ,0, ,3,40
2632245,E6331,"Kylänportti","Auroranportti",60.240550,24.702630,C,http://aikataulut.hsl.fi/pysakit/fi/2632245.html,0, ,0, ,3,40
2632246,E6332,"Träskändanristi","Träskändan puistotie",60.238410,24.708110,C,http://aikataulut.hsl.fi/pysakit/fi/2632246.html,0, ,0, ,3,40
2632247,E6333,"Träskändanristi","Järvenperäntie",60.238900,24.708290,C,http://aikataulut.hsl.fi/pysakit/fi/2632247.html,0, ,0, ,3,40
2632248,E6334,"Ryytimaa","Järvenperäntie",60.240820,24.711550,C,http://aikataulut.hsl.fi/pysakit/fi/2632248.html,0, ,0, ,3,40
2632249,E6335,"Ryytimaa","Järvenperäntie",60.241090,24.712840,C,http://aikataulut.hsl.fi/pysakit/fi/2632249.html,0, ,0, ,3,40
2632250,E6336,"Karamzinin koulu","Järvenperäntie",60.243350,24.714880,C,http://aikataulut.hsl.fi/pysakit/fi/2632250.html,0, ,0, ,3,40
2632251,E6337,"Kulloonmäki","Kulloonmäentie",60.246530,24.712770,C,http://aikataulut.hsl.fi/pysakit/fi/2632251.html,0, ,0, ,3,40
2632252,E6338,"Kulloonmäki","Kulloonmäentie",60.246410,24.712630,C,http://aikataulut.hsl.fi/pysakit/fi/2632252.html,0, ,0, ,3,40
2632253,E6339,"Emännäntie","Kulloonmäentie",60.249940,24.716600,C,http://aikataulut.hsl.fi/pysakit/fi/2632253.html,0, ,0, ,3,40
2632254,E6340,"Emännäntie","Kulloonmäentie",60.249600,24.715690,C,http://aikataulut.hsl.fi/pysakit/fi/2632254.html,0, ,0, ,3,40
2632257,E6341,"Kulloonsilta","Kulloonsilta",60.251060,24.717740,C,http://aikataulut.hsl.fi/pysakit/fi/2632257.html,0, ,0, ,3,40
2632258,E6342,"Träskändanristi","Auroranportti",60.239120,24.706950,C,http://aikataulut.hsl.fi/pysakit/fi/2632258.html,0, ,0, ,3,40
2632259,E6343,"Auroranportti","Auroranmäki",60.237850,24.704220,C,http://aikataulut.hsl.fi/pysakit/fi/2632259.html,0, ,0, ,3,40
2632260,E6344,"Auroranportti","Auroranmäki",60.238440,24.704980,C,http://aikataulut.hsl.fi/pysakit/fi/2632260.html,0, ,0, ,3,40
2632261,E6345,"Karamzininpuisto","Järvenperäntie",60.244610,24.713190,C,http://aikataulut.hsl.fi/pysakit/fi/2632261.html,0, ,0, ,3,40
2632262,E6350,"Puotismäentie","Paciuksentie",60.240116,24.690592,C,http://aikataulut.hsl.fi/pysakit/fi/2632262.html,0, ,0, ,3,40
2632271,E6347,"Karamzinin koulu","Kulloonmäentie",60.244344,24.714104,C,http://aikataulut.hsl.fi/pysakit/fi/2632271.html,0, ,0, ,3,40
2632273,E6348,"Bemböle skola","Kuninkaatie 88",60.223050,24.677220,C,http://aikataulut.hsl.fi/pysakit/fi/2632273.html,0, ,0, ,3,35
2633201,E6351,"Puotismäentie","Paciuksentie",60.240235,24.690372,C,http://aikataulut.hsl.fi/pysakit/fi/2633201.html,0, ,0, ,3,40
2633202,E6843,"Vesirattaanmäki","Kunnarlantie",60.227983,24.666790,C,http://aikataulut.hsl.fi/pysakit/fi/2633202.html,0, ,0, ,3,40
2633204,E6353,"Soittotie","Paciuksentie",60.245020,24.686730,C,http://aikataulut.hsl.fi/pysakit/fi/2633204.html,0, ,0, ,3,40
2633205,E6352,"Soittotie","Paciuksentie",60.245440,24.686340,C,http://aikataulut.hsl.fi/pysakit/fi/2633205.html,0, ,0, ,3,40
2633220,E6801,"Ylämyllyntie","Nupurintie",60.222610,24.658420,C,http://aikataulut.hsl.fi/pysakit/fi/2633220.html,0, ,0, ,3,40
2633222,E6802,"Ylämyllyntie","Nupurintie",60.222980,24.660000,C,http://aikataulut.hsl.fi/pysakit/fi/2633222.html,0, ,0, ,3,40
2633231,E6803,"Högnäs","Paciuksentie",60.248361,24.684720,C,http://aikataulut.hsl.fi/pysakit/fi/2633231.html,0, ,0, ,3,40
2633258,E6804,"Hanabäck","Paciuksentie",60.242660,24.688300,C,http://aikataulut.hsl.fi/pysakit/fi/2633258.html,0, ,0, ,3,40
2633259,E6805,"Hanabäck","Paciuksentie",60.242770,24.688300,C,http://aikataulut.hsl.fi/pysakit/fi/2633259.html,0, ,0, ,3,40
2634203,E6842,"Vesirattaanmäki","Kunnarlantie",60.227257,24.667806,C,http://aikataulut.hsl.fi/pysakit/fi/2634203.html,0, ,0, ,3,40
2634207,E6810,"Pitkäniitty","Nupurintie",60.221140,24.642400,C,http://aikataulut.hsl.fi/pysakit/fi/2634207.html,0, ,0, ,3,40
2634208,E6811,"Pitkäniitty","Nupurintie",60.221060,24.644060,C,http://aikataulut.hsl.fi/pysakit/fi/2634208.html,0, ,0, ,3,40
2634209,E6812,"Karhunkynsi","Nupurintie",60.221770,24.634250,C,http://aikataulut.hsl.fi/pysakit/fi/2634209.html,0, ,0, ,3,40
2634210,E6813,"Karhunkynsi","Nupurintie",60.221810,24.633360,C,http://aikataulut.hsl.fi/pysakit/fi/2634210.html,0, ,0, ,3,40
2634211,E6814,"Kurutie","Nupurintie",60.223330,24.626520,C,http://aikataulut.hsl.fi/pysakit/fi/2634211.html,0, ,0, ,3,40
2634212,E6815,"Kurutie","Nupurintie",60.222895,24.627954,C,http://aikataulut.hsl.fi/pysakit/fi/2634212.html,0, ,0, ,3,20
2634213,E6816,"Karhuniityntie","Nupurintie",60.225747,24.619527,C,http://aikataulut.hsl.fi/pysakit/fi/2634213.html,0, ,0, ,3,40
2634214,E6817,"Karhuniityntie","Nupurintie",60.225916,24.618982,C,http://aikataulut.hsl.fi/pysakit/fi/2634214.html,0, ,0, ,3,20
2634260,E6819,"Lukkarinpuro","Kunnarlantie",60.235590,24.657600,C,http://aikataulut.hsl.fi/pysakit/fi/2634260.html,0, ,0, ,3,40
2634261,E6820,"Lukkarinpuro","Kunnarlantie",60.235910,24.656550,C,http://aikataulut.hsl.fi/pysakit/fi/2634261.html,0, ,0, ,3,40
2634262,E6821,"Kellonummentie","Kunnarlantie",60.244566,24.653642,C,http://aikataulut.hsl.fi/pysakit/fi/2634262.html,0, ,0, ,3,40
2634263,E6822,"Kellonummentie","Kunnarlantie",60.244180,24.654070,C,http://aikataulut.hsl.fi/pysakit/fi/2634263.html,0, ,0, ,3,40
2634265,E6824,"Kellonummi","Kellonummentie",60.239610,24.640790,C,http://aikataulut.hsl.fi/pysakit/fi/2634265.html,0, ,0, ,3,40
2634270,E6825,"Oittaanranta","Kunnarlantie",60.238150,24.655450,C,http://aikataulut.hsl.fi/pysakit/fi/2634270.html,0, ,0, ,3,40
2634272,E6826,"Korsbacka","Kunnarlantie",60.232800,24.659120,C,http://aikataulut.hsl.fi/pysakit/fi/2634272.html,0, ,0, ,3,40
2634275,E6828,"Oittaanranta","Kunnarlantie",60.238990,24.655770,C,http://aikataulut.hsl.fi/pysakit/fi/2634275.html,0, ,0, ,3,40
2634276,E6829,"Korsbacka","Kunnarlantie",60.233210,24.659230,C,http://aikataulut.hsl.fi/pysakit/fi/2634276.html,0, ,0, ,3,40
2634278,E6831,"Tollinmäki","Kunnarlantie",60.224300,24.669610,C,http://aikataulut.hsl.fi/pysakit/fi/2634278.html,0, ,0, ,3,40
2634279,E6832,"Tollinmäki","Kunnarlantie",60.224820,24.670030,C,http://aikataulut.hsl.fi/pysakit/fi/2634279.html,0, ,0, ,3,40
2635222,E6833,"Aurinkoniityntie","Kunnarlantie",60.250200,24.655060,C,http://aikataulut.hsl.fi/pysakit/fi/2635222.html,0, ,0, ,3,40
2635223,E6834,"Aurinkoniityntie","Kunnarlantie",60.250190,24.654830,C,http://aikataulut.hsl.fi/pysakit/fi/2635223.html,0, ,0, ,3,40
2635224,E6835,"Uusitorppa","Bodomintie",60.273893,24.656455,C,http://aikataulut.hsl.fi/pysakit/fi/2635224.html,0, ,0, ,3,40
2635225,E6840,"Kalmari","Kunnarlantie",60.254770,24.652490,C,http://aikataulut.hsl.fi/pysakit/fi/2635225.html,0, ,0, ,3,40
2635226,E6841,"Kalmari","Kunnarlantie",60.255150,24.652590,C,http://aikataulut.hsl.fi/pysakit/fi/2635226.html,0, ,0, ,3,40
2635264,E6836,"Pihapirtintie","Kunnarlantie",60.262300,24.653000,C,http://aikataulut.hsl.fi/pysakit/fi/2635264.html,0, ,0, ,3,40
2635265,E6837,"Pihapirtintie","Kunnarlantie",60.262270,24.653070,C,http://aikataulut.hsl.fi/pysakit/fi/2635265.html,0, ,0, ,3,40
2635266,E6838,"Pirttimäki","Kunnarlantie",60.268214,24.653186,C,http://aikataulut.hsl.fi/pysakit/fi/2635266.html,0, ,0, ,3,40
2635267,E6839,"Pirttimäki","Kunnarlantie",60.269068,24.653639,C,http://aikataulut.hsl.fi/pysakit/fi/2635267.html,0, ,0, ,3,40
2641211,E6406,"Kolmperä","Nupurintie",60.249230,24.533754,C,http://aikataulut.hsl.fi/pysakit/fi/2641211.html,0, ,0, ,3,20
2641212,E6407,"Kolmperä","Nupurintie",60.249040,24.534230,C,http://aikataulut.hsl.fi/pysakit/fi/2641212.html,0, ,0, ,3,40
2641213,E6408,"Kolmperänristi","Nupurintie",60.252290,24.523530,C,http://aikataulut.hsl.fi/pysakit/fi/2641213.html,0, ,0, ,3,30
2641214,E6409,"Kolmperänristi","Nupurintie",60.252650,24.521280,C,http://aikataulut.hsl.fi/pysakit/fi/2641214.html,0, ,0, ,3,40
2641217,E6412,"Kolmperänristi","Siikajärventie",60.252680,24.524410,C,http://aikataulut.hsl.fi/pysakit/fi/2641217.html,0, ,0, ,3,40
2641218,E6413,"Kolmperänristi","Siikajärventie",60.252490,24.524270,C,http://aikataulut.hsl.fi/pysakit/fi/2641218.html,0, ,0, ,3,15
2642201,E6415,"Hallava","Nupurintie",60.230554,24.609391,C,http://aikataulut.hsl.fi/pysakit/fi/2642201.html,0, ,0, ,3,20
2642202,E6416,"Hallava","Nupurintie",60.229864,24.610592,C,http://aikataulut.hsl.fi/pysakit/fi/2642202.html,0, ,0, ,3,20
2642203,E6417,"Veikkaustie","Nupurintie",60.234680,24.601460,C,http://aikataulut.hsl.fi/pysakit/fi/2642203.html,0, ,0, ,3,40
2642204,E6418,"Veikkaustie","Nupurintie",60.234080,24.602180,C,http://aikataulut.hsl.fi/pysakit/fi/2642204.html,0, ,0, ,3,40
2642205,E6419,"Nupurinristi","Nupurintie",60.237690,24.596690,C,http://aikataulut.hsl.fi/pysakit/fi/2642205.html,0, ,0, ,3,40
2642206,E6420,"Nupurinristi","Nupurintie",60.236710,24.597885,C,http://aikataulut.hsl.fi/pysakit/fi/2642206.html,0, ,0, ,3,40
2642207,E6421,"Rauhamäki","Nupurintie",60.243390,24.579750,C,http://aikataulut.hsl.fi/pysakit/fi/2642207.html,0, ,0, ,3,40
2642208,E6422,"Rauhamäki","Nupurintie",60.243550,24.578390,C,http://aikataulut.hsl.fi/pysakit/fi/2642208.html,0, ,0, ,3,40
2642209,E6423,"Histansilta","Nupurintie",60.244460,24.568280,C,http://aikataulut.hsl.fi/pysakit/fi/2642209.html,0, ,0, ,3,40
2642210,E6424,"Histansilta","Nupurintie",60.244490,24.570630,C,http://aikataulut.hsl.fi/pysakit/fi/2642210.html,0, ,0, ,3,40
2642237,E6438,"Kuusikoti","Brobackantie",60.243540,24.593180,C,http://aikataulut.hsl.fi/pysakit/fi/2642237.html,0, ,0, ,3,40
2642238,E6439,"Kuusikoti","Brobackantie",60.244760,24.592640,C,http://aikataulut.hsl.fi/pysakit/fi/2642238.html,0, ,0, ,3,40
