service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1004_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004 3_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004 3_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004 3_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004 3_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004 3_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004 3_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004 3_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004 3_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004 3_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004 3_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004 3_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004 3_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004 4_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004 4_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004 4_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004 4_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004 4_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004 4_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004 4_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004 4_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004 4_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004 4_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004 4_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004 4_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004 4_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004 4_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004 4_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004 4_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004 4_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004 4_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004 4_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004 4_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004 5_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004 5_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004 5_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004 5_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004 5_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004 5_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004 5_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004 5_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004 5_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004 5_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004 5_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004 5_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004 5_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004 5_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004 5_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004 5_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004 5_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004 5_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004 5_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004 5_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004 6_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004 6_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004 6_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004 6_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004 6_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004 6_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004 6_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004 6_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004 6_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004 6_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004 6_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004 6_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004 6_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004 6_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004 6_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004 6_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004 6_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004 6_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004 6_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004 6_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004 8_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004H3_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004H3_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004H3_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004H3_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004H3_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004H3_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004H3_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004H3_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004H3_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004H3_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004H3_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004H3_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004H3_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004H3_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004H3_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004H3_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004H3_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004H3_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004H3_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004H3_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004H4_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004H4_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004H4_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004H4_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004H4_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004H4_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004H4_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004H4_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004H4_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004H4_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004H4_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004H4_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004H5_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004H5_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004H5_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004H5_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004H5_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004H5_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004H5_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004H5_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004H5_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004H5_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004H5_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004H5_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004H5_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004H5_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004H5_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004H5_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004H5_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004H5_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004H5_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004H5_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1004H6_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1004H6_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1004H6_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1004H6_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1004H6_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1004H6_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1004H6_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1004H6_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1004H6_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1004H6_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1004H6_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1004H6_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1004H6_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1004H6_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1004H6_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1004H6_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1004H6_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1004H6_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1004H6_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1004H6_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006B_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006B_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006B_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006B_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006B_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006B_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006B_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006B_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006B_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006B_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006B_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006B_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006B_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006B_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006B_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006B_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006B_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006B_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006B_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006B_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006B5_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006B5_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006B5_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006B5_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006B5_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006B5_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006B5_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006B5_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006B5_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006B5_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006B5_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006B5_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006B5_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006B5_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006B5_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006B5_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006B5_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006B5_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006B5_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006B5_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006B6_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006B6_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006B6_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006B6_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006B6_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006B6_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006B6_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006B6_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006B6_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006B6_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006B6_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006B6_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006B6_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006B6_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006B6_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006B6_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006H4_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006H4_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006H4_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006H4_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006H4_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006H4_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006H4_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006H4_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006H4_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006H4_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006H4_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006H4_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006H4_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006H4_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006H4_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006H4_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006H4_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006H5_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006H5_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006H5_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006H5_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006H5_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006H5_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006H5_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006H5_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006H5_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006H5_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006H5_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006H5_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006H5_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006H5_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006H5_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006H5_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006H6_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006H6_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006H6_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006H6_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006H6_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006H6_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006H6_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006H6_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006H6_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006H6_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006H6_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006H6_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006H6_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006H6_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006H6_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006H6_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006H6_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006H6_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006H6_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006H6_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006H7_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006H7_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006H7_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006H7_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006H7_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006H7_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006H7_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006H7_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006H7_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006H7_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006H7_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006H7_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006H7_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006H7_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006H7_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006H7_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006H7_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006H7_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006H7_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006H7_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006T_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006T_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006T_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006T_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006T_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006T_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006T_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006T_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006T_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006T_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006T_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006T_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006T_20250811_20250825_K20250823,0,0,0,0,0,1,0,20250823,20250823
1006T_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006T_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006T_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006T_20250811_20250825_K20250824,0,0,0,0,0,0,1,20250824,20250824
1006T_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006T_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006T_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006T4_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006T4_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006T4_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006T4_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006T4_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006T4_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006T4_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006T4_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006T4_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006T4_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006T6_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1006T6_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1006T6_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1006T6_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1006T6_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1006T6_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1006T6_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1006T6_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1006T6_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1006T6_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1006T6_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1006T6_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1006T6_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1006T6_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1006T6_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006T6_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1006T6_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1006T6_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1006T6_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006T6_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1006T8_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1006T8_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1006T8_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1007B_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
1007B_20250627_20250810_La,0,0,0,0,0,1,0,20250627,20250810
1007B_20250627_20250810_Ma,1,0,0,0,0,0,0,20250627,20250810
1007B_20250627_20250810_Pe,0,0,0,0,1,0,0,20250627,20250810
1007B_20250627_20250810_Su,0,0,0,0,0,0,1,20250627,20250810
1007B_20250627_20250810_Ti,0,1,0,0,0,0,0,20250627,20250810
1007B_20250627_20250810_TL,0,0,0,0,0,1,0,20250628,20250628
1007B_20250627_20250810_To,0,0,0,1,0,0,0,20250627,20250810
1007B_20250627_20250810_TS,0,0,0,0,0,0,1,20250629,20250629
1007B_20250627_20250810_TU,0,0,0,0,1,0,0,20250627,20250627
1007B_20250811_20250825_Ke,0,0,1,0,0,0,0,20250811,20250825
1007B_20250811_20250825_La,0,0,0,0,0,1,0,20250811,20250825
1007B_20250811_20250825_Ma,1,0,0,0,0,0,0,20250811,20250825
1007B_20250811_20250825_Pe,0,0,0,0,1,0,0,20250811,20250825
1007B_20250811_20250825_SN,0,0,0,0,0,0,1,20250824,20250824
1007B_20250811_20250825_Su,0,0,0,0,0,0,1,20250811,20250825
1007B_20250811_20250825_Ti,0,1,0,0,0,0,0,20250811,20250825
1007B_20250811_20250825_To,0,0,0,1,0,0,0,20250811,20250825
1007B_20250811_20250825_UL,0,0,0,0,1,0,0,20250822,20250822
1007B_20250811_20250825_UT,0,0,0,0,0,1,0,20250823,20250823
1007B5_20250627_20250810_Ke,0,0,1,0,0,0,0,20250627,20250810
